time,StepCount,Activity Score (MET.s),AS,Sedentary Time (s),Upright Time (s),Stepping Time (s),Sedentary to Upright Movements,Upright to Sedentary Movements,Sum(abs(dChannel1)),Sum(abs(dChannel2)),Sum(abs(dChannel3)),
44589.09375,0,18.75,1.25,15,0,0,0,0,136,183,41,
44589.09392,0,18.75,1.25,15,0,0,0,0,116,134,59,
44589.0941,0,18.75,1.25,15,0,0,0,0,169,153,67,
44589.09427,0,18.75,1.25,15,0,0,0,0,177,159,53,
44589.09444,0,18.75,1.25,15,0,0,0,0,118,135,43,
44589.09462,0,18.75,1.25,15,0,0,0,0,41,43,17,
44589.09479,0,18.75,1.25,15,0,0,0,0,98,122,45,
44589.09497,0,18.75,1.25,15,0,0,0,0,46,67,26,
44589.09514,0,18.75,1.25,15,0,0,0,0,158,178,71,
44589.09531,0,18.75,1.25,15,0,0,0,0,44,42,16,
44589.09549,0,18.75,1.25,15,0,0,0,0,2857,6752,1944,
44589.09566,0,18.75,1.25,15,0,0,0,0,586,2026,299,
44589.09583,0,18.75,1.25,15,0,0,0,0,213,742,80,
44589.09601,0,18.75,1.25,15,0,0,0,0,35,99,20,
44589.09618,0,18.75,1.25,15,0,0,0,0,82,134,50,
44589.09635,0,18.75,1.25,15,0,0,0,0,64,124,46,
44589.09653,0,18.75,1.25,15,0,0,0,0,156,367,210,
44589.0967,0,18.75,1.25,15,0,0,0,0,407,1524,358,
44589.09688,0,18.75,1.25,15,0,0,0,0,98,145,42,
44589.09705,0,18.75,1.25,15,0,0,0,0,101,116,24,
44589.09722,0,18.75,1.25,15,0,0,0,0,49,65,26,
44589.0974,0,18.75,1.25,15,0,0,0,0,38,38,10,
44589.09757,0,18.75,1.25,15,0,0,0,0,38,49,15,
44589.09774,0,18.75,1.25,15,0,0,0,0,65,95,31,
44589.09792,0,18.75,1.25,15,0,0,0,0,1980,4771,2023,
44589.09809,0,18.75,1.25,15,0,0,0,0,831,2405,808,
44589.09826,0,18.75,1.25,15,0,0,0,0,1238,3125,1000,
44589.09844,0,18.75,1.25,15,0,0,0,0,141,419,104,
44589.09861,0,18.75,1.25,15,0,0,0,0,2395,5323,1547,
44589.09878,0,18.75,1.25,15,0,0,0,0,935,2642,521,
44589.09896,0,18.75,1.25,15,0,0,0,0,779,3362,880,
44589.09913,0,18.75,1.25,15,0,0,0,0,41,45,31,
44589.09931,0,18.75,1.25,15,0,0,0,0,14,20,12,
44589.09948,0,18.75,1.25,15,0,0,0,0,1308,1443,1763,
44589.09965,0,18.75,1.25,15,0,0,0,0,2607,2108,4024,
44589.09983,0,18.75,1.25,15,0,0,0,0,940,1250,1336,
44589.1,0,18.75,1.25,15,0,0,0,0,420,375,387,
44589.10017,0,18.75,1.25,15,0,0,0,0,911,1171,700,
44589.10035,0,18.75,1.25,15,0,0,0,0,1074,1768,1134,
44589.10052,0,18.75,1.25,15,0,0,0,0,438,802,306,
44589.10069,0,18.75,1.25,15,0,0,0,0,718,1188,546,
44589.10087,0,18.75,1.25,15,0,0,0,0,944,1019,513,
44589.10104,0,18.75,1.25,15,0,0,0,0,46,77,32,
44589.10122,0,18.75,1.25,15,0,0,0,0,684,2237,533,
44589.10139,0,18.75,1.25,15,0,0,0,0,113,254,74,
44589.10156,0,18.75,1.25,15,0,0,0,0,104,80,65,
44589.10174,0,18.75,1.25,15,0,0,0,0,142,164,105,
44589.10191,0,18.75,1.25,15,0,0,0,0,64,80,27,
44589.10208,0,18.75,1.25,15,0,0,0,0,607,730,434,
44589.10226,0,18.75,1.25,15,0,0,0,0,552,1397,424,
44589.10243,0,18.75,1.25,15,0,0,0,0,231,525,194,
44589.1026,0,18.75,1.25,15,0,0,0,0,431,1249,427,
44589.10278,0,18.75,1.25,15,0,0,0,0,0,1,1,
44589.10295,0,18.75,1.25,15,0,0,0,0,499,809,449,
44589.10313,0,18.75,1.25,15,0,0,0,0,24,16,8,
44589.10451,0,18.75,1.25,15,0,0,0,0,1501,904,2313,
44589.10469,0,18.75,1.25,15,0,0,0,0,2787,1047,3603,
44589.10486,0,18.75,1.25,15,0,0,0,0,2655,792,3873,
44589.10503,0,18.75,1.25,15,0,0,0,0,7524,1418,11461,
44589.10521,0,18.75,1.25,15,0,0,0,0,5269,1372,7665,
44589.10538,0,18.75,1.25,15,0,0,0,0,6122,1211,9047,
44589.10556,0,18.75,1.25,15,0,0,0,0,6756,1279,10213,
44589.10573,0,18.75,1.25,15,0,0,0,0,7221,1118,10866,
44589.1059,0,18.75,1.25,15,0,0,0,0,3254,947,4649,
44589.10608,0,18.75,1.25,15,0,0,0,0,573,589,419,
44589.10625,0,18.75,1.25,15,0,0,0,0,4481,2307,7782,
44589.10642,0,18.75,1.25,15,0,0,0,0,689,367,1044,
44589.1066,0,18.75,1.25,15,0,0,0,0,4152,2024,7015,
44589.10677,0,18.75,1.25,15,0,0,0,0,262,210,253,
44589.10694,0,18.75,1.25,15,0,0,0,0,312,240,226,
44589.10712,0,18.75,1.25,15,0,0,0,0,219,189,168,
44589.10729,0,18.75,1.25,15,0,0,0,0,199,194,177,
44589.10747,0,18.75,1.25,15,0,0,0,0,147,123,113,
44589.10764,0,18.75,1.25,15,0,0,0,0,809,778,884,
44589.10781,0,18.75,1.25,15,0,0,0,0,216,207,119,
44589.10799,0,18.75,1.25,15,0,0,0,0,1882,987,2820,
44589.10816,0,18.75,1.25,15,0,0,0,0,214,178,112,
44589.10833,0,18.75,1.25,15,0,0,0,0,1767,4630,1168,
44589.10851,0,18.75,1.25,15,0,0,0,0,157,207,111,
44589.10868,0,18.75,1.25,15,0,0,0,0,663,783,715,
44589.10885,0,18.75,1.25,15,0,0,0,0,466,490,504,
44589.10903,0,18.75,1.25,15,0,0,0,0,306,643,242,
44589.1092,0,18.75,1.25,15,0,0,0,0,857,840,537,
44589.10938,0,18.75,1.25,15,0,0,0,0,414,1060,297,
44589.10955,0,18.75,1.25,15,0,0,0,0,530,706,598,
44589.10972,0,18.75,1.25,15,0,0,0,0,217,234,211,
44589.1099,0,18.75,1.25,15,0,0,0,0,170,147,159,
44589.11007,0,18.75,1.25,15,0,0,0,0,109,68,116,
44589.11024,0,18.75,1.25,15,0,0,0,0,418,487,266,
44589.11042,0,18.75,1.25,15,0,0,0,0,393,584,353,
44589.11059,0,18.75,1.25,15,0,0,0,0,159,216,119,
44589.11076,0,18.75,1.25,15,0,0,0,0,384,564,354,
44589.11094,0,18.75,1.25,15,0,0,0,0,567,1246,273,
44589.11111,0,18.75,1.25,15,0,0,0,0,1251,1073,1956,
44589.11128,0,18.75,1.25,15,0,0,0,0,767,584,1198,
44589.11146,0,18.75,1.25,15,0,0,0,0,2457,783,4761,
44589.11163,0,18.75,1.25,15,0,0,0,0,75,67,145,
44589.11181,0,18.75,1.25,15,0,0,0,0,23,25,13,
44589.11198,0,18.75,1.25,15,0,0,0,0,26,14,46,
44589.11215,0,18.75,1.25,15,0,0,0,0,19,17,25,
44589.11233,0,18.75,1.25,15,0,0,0,0,47,37,93,
44589.11424,0,18.75,1.25,15,0,0,0,0,401,438,521,
44589.11441,0,18.75,1.25,15,0,0,0,0,71,70,119,
44589.11458,0,18.75,1.25,15,0,0,0,0,108,107,131,
44589.11476,0,18.75,1.25,15,0,0,0,0,801,3510,1097,
44589.11493,0,18.75,1.25,15,0,0,0,0,0,0,1,
44589.1151,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.11528,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.11545,0,18.75,1.25,15,0,0,0,0,54,54,54,
44589.11563,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.1158,0,18.75,1.25,15,0,0,0,0,6,8,13,
44589.11597,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.11615,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.11632,0,18.75,1.25,15,0,0,0,0,301,445,282,
44589.11649,0,18.75,1.25,15,0,0,0,0,323,348,368,
44589.11667,0,18.75,1.25,15,0,0,0,0,40,52,31,
44589.11684,0,18.75,1.25,15,0,0,0,0,75,75,81,
44589.11701,0,18.75,1.25,15,0,0,0,0,77,93,80,
44589.11719,0,18.75,1.25,15,0,0,0,0,29,74,48,
44589.11736,0,18.75,1.25,15,0,0,0,0,135,124,222,
44589.11753,0,18.75,1.25,15,0,0,0,0,0,1,1,
44589.11771,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.11788,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.11806,0,18.75,1.25,15,0,0,0,0,42,72,51,
44589.11823,0,18.75,1.25,15,0,0,0,0,53,52,61,
44589.1184,0,18.75,1.25,15,0,0,0,0,270,748,355,
44589.11858,0,18.75,1.25,15,0,0,0,0,1,9,5,
44589.11875,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.11892,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.1191,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.11927,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.11944,0,18.75,1.25,15,0,0,0,0,193,595,288,
44589.11962,0,18.75,1.25,15,0,0,0,0,363,957,447,
44589.11979,0,18.75,1.25,15,0,0,0,0,708,1122,710,
44589.11997,0,18.75,1.25,15,0,0,0,0,104,146,117,
44589.12014,0,18.75,1.25,15,0,0,0,0,21,23,25,
44589.12031,0,18.75,1.25,15,0,0,0,0,34,56,43,
44589.12049,0,18.75,1.25,15,0,0,0,0,52,50,59,
44589.12066,0,18.75,1.25,15,0,0,0,0,37,33,40,
44589.12083,0,18.75,1.25,15,0,0,0,0,357,1072,333,
44589.12101,0,18.75,1.25,15,0,0,0,0,2,3,1,
44589.12118,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.12135,0,18.75,1.25,15,0,0,0,0,290,450,255,
44589.12153,0,18.75,1.25,15,0,0,0,0,1,0,1,
44589.1217,0,18.75,1.25,15,0,0,0,0,0,1,1,
44589.12188,0,18.75,1.25,15,0,0,0,0,331,579,390,
44589.12205,0,18.75,1.25,15,0,0,0,0,836,901,1040,
44589.12222,0,18.75,1.25,15,0,0,0,0,0,0,1,
44589.1224,0,18.75,1.25,15,0,0,0,0,22,49,23,
44589.12257,0,18.75,1.25,15,0,0,0,0,151,292,117,
44589.12274,0,18.75,1.25,15,0,0,0,0,573,1217,664,
44589.12292,0,18.75,1.25,15,0,0,0,0,474,736,591,
44589.12309,0,18.75,1.25,15,0,0,0,0,38,59,29,
44589.12326,0,18.75,1.25,15,0,0,0,0,19,23,19,
44589.12344,0,18.75,1.25,15,0,0,0,0,876,1214,824,
44589.12361,0,18.75,1.25,15,0,0,0,0,356,548,506,
44589.12378,0,18.75,1.25,15,0,0,0,0,363,593,478,
44589.12396,0,18.75,1.25,15,0,0,0,0,678,1892,924,
44589.12413,0,18.75,1.25,15,0,0,0,0,2007,7498,2856,
44589.12431,0,18.75,1.25,15,0,0,0,0,176,423,281,
44589.12448,0,18.75,1.25,15,0,0,0,0,735,983,779,
44589.12465,0,18.75,1.25,15,0,0,0,0,491,869,672,
44589.12483,0,18.75,1.25,15,0,0,0,0,80,126,110,
44589.125,0,18.75,1.25,15,0,0,0,0,1639,2584,1421,
44589.12517,0,18.75,1.25,15,0,0,0,0,230,316,246,
44589.12535,0,18.75,1.25,15,0,0,0,0,0,1,0,
44589.12552,0,18.75,1.25,15,0,0,0,0,19,15,5,
44589.12569,0,18.75,1.25,15,0,0,0,0,1,0,0,
44589.12587,0,18.75,1.25,15,0,0,0,0,24,37,20,
44589.12604,0,18.75,1.25,15,0,0,0,0,65,121,65,
44589.12622,0,18.75,1.25,15,0,0,0,0,0,0,1,
44589.12639,0,18.75,1.25,15,0,0,0,0,42,107,56,
44589.12656,0,18.75,1.25,15,0,0,0,0,56,125,64,
44589.12674,0,18.75,1.25,15,0,0,0,0,673,1049,556,
44589.12691,0,18.75,1.25,15,0,0,0,0,474,690,639,
44589.12708,0,18.75,1.25,15,0,0,0,0,0,0,1,
44589.12726,0,18.75,1.25,15,0,0,0,0,142,189,215,
44589.12743,0,18.75,1.25,15,0,0,0,0,0,1,1,
44589.1276,0,18.75,1.25,15,0,0,0,0,0,0,1,
44589.12778,0,18.75,1.25,15,0,0,0,0,38,38,50,
44589.12795,0,18.75,1.25,15,0,0,0,0,988,1028,1054,
44589.12813,0,18.75,1.25,15,0,0,0,0,82,163,49,
44589.1283,0,18.75,1.25,15,0,0,0,0,15,55,11,
44589.12847,0,18.75,1.25,15,0,0,0,0,13,31,11,
44589.12865,0,18.75,1.25,15,0,0,0,0,1,1,0,
44589.12882,0,18.75,1.25,15,0,0,0,0,69,280,70,
44589.12899,0,18.75,1.25,15,0,0,0,0,48,119,37,
44589.12917,0,18.75,1.25,15,0,0,0,0,22,33,13,
44589.12934,0,18.75,1.25,15,0,0,0,0,0,1,0,
44589.12951,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.12969,0,18.75,1.25,15,0,0,0,0,29,125,32,
44589.12986,0,18.75,1.25,15,0,0,0,0,817,1624,1059,
44589.13003,0,18.75,1.25,15,0,0,0,0,185,380,292,
44589.13021,0,18.75,1.25,15,0,0,0,0,715,1383,881,
44589.13038,0,18.75,1.25,15,0,0,0,0,383,585,576,
44589.13056,0,18.75,1.25,15,0,0,0,0,147,196,183,
44589.13073,0,18.75,1.25,15,0,0,0,0,504,848,680,
44589.1309,0,18.75,1.25,15,0,0,0,0,260,431,399,
44589.13108,0,18.75,1.25,15,0,0,0,0,600,1778,772,
44589.13125,0,18.75,1.25,15,0,0,0,0,806,1301,1100,
44589.13142,0,18.75,1.25,15,0,0,0,0,1,0,0,
44589.1316,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.13177,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.13368,0,18.75,1.25,15,0,0,0,0,14,19,8,
44589.13385,0,18.75,1.25,15,0,0,0,0,1,0,0,
44589.13403,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.1342,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.13438,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.13542,0,18.75,1.25,15,0,0,0,0,460,2546,402,
44589.13559,0,18.75,1.25,15,0,0,0,0,34,193,38,
44589.13576,0,18.75,1.25,15,0,0,0,0,529,617,391,
44589.13594,0,18.75,1.25,15,0,0,0,0,697,1003,431,
44589.13611,0,18.75,1.25,15,0,0,0,0,44,48,22,
44589.13628,0,18.75,1.25,15,0,0,0,0,363,482,190,
44589.13646,0,18.75,1.25,15,0,0,0,0,848,3424,961,
44589.13663,0,18.75,1.25,15,0,0,0,0,1,2,1,
44589.13681,0,18.75,1.25,15,0,0,0,0,1252,4395,1156,
44589.13698,0,18.75,1.25,15,0,0,0,0,587,2138,429,
44589.13715,0,18.75,1.25,15,0,0,0,0,1,1,1,
44589.13733,0,18.75,1.25,15,0,0,0,0,822,1096,564,
44589.1375,0,18.75,1.25,15,0,0,0,0,640,1530,583,
44589.13767,0,18.75,1.25,15,0,0,0,0,12,12,6,
44589.13785,0,18.75,1.25,15,0,0,0,0,171,188,79,
44589.13802,0,18.75,1.25,15,0,0,0,0,1844,4415,1925,
44589.13819,0,18.75,1.25,15,0,0,0,0,403,1703,289,
44589.13837,0,18.75,1.25,15,0,0,0,0,1,1,1,
44589.13854,0,18.75,1.25,15,0,0,0,0,703,1097,610,
44589.13872,0,18.75,1.25,15,0,0,0,0,377,565,362,
44589.13889,0,18.75,1.25,15,0,0,0,0,398,683,367,
44589.13906,0,18.75,1.25,15,0,0,0,0,29,35,12,
44589.13924,0,18.75,1.25,15,0,0,0,0,67,69,35,
44589.13941,0,18.75,1.25,15,0,0,0,0,2211,6252,1665,
44589.13958,0,18.75,1.25,15,0,0,0,0,87,76,33,
44589.13976,0,18.75,1.25,15,0,0,0,0,817,864,453,
44589.13993,0,18.75,1.25,15,0,0,0,0,617,1320,436,
44589.1401,0,18.75,1.25,15,0,0,0,0,11,29,13,
44589.14028,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.14045,0,18.75,1.25,15,0,0,0,0,93,191,77,
44589.14063,0,18.75,1.25,15,0,0,0,0,238,493,208,
44589.1408,0,18.75,1.25,15,0,0,0,0,62,68,43,
44589.14097,0,18.75,1.25,15,0,0,0,0,0,1,0,
44589.14115,0,18.75,1.25,15,0,0,0,0,1916,2012,1268,
44589.14132,0,18.75,1.25,15,0,0,0,0,1674,1435,1846,
44589.14149,0,18.75,1.25,15,0,0,0,0,787,669,931,
44589.14167,0,18.75,1.25,15,0,0,0,0,405,232,579,
44589.14184,0,18.75,1.25,15,0,0,0,0,1307,3046,797,
44589.14201,0,18.75,1.25,15,0,0,0,0,450,1639,264,
44589.14219,0,18.75,1.25,15,0,0,0,0,277,868,124,
44589.14236,0,18.75,1.25,15,0,0,0,0,5,12,1,
44589.14253,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.14271,0,18.75,1.25,15,0,0,0,0,1487,2426,1451,
44589.14288,0,18.75,1.25,15,0,0,0,0,30,35,50,
44589.14306,0,18.75,1.25,15,0,0,0,0,186,118,31,
44589.14323,0,18.75,1.25,15,0,0,0,0,1087,2397,906,
44589.1434,0,18.75,1.25,15,0,0,0,0,1006,2351,899,
44589.14358,0,18.75,1.25,15,0,0,0,0,197,533,134,
44589.14375,0,18.75,1.25,15,0,0,0,0,73,169,44,
44589.14392,0,18.75,1.25,15,0,0,0,0,2,2,2,
44589.1441,0,18.75,1.25,15,0,0,0,0,2300,1382,5026,
44589.14427,0,18.75,1.25,15,0,0,0,0,4119,2398,9448,
44589.14444,0,18.75,1.25,15,0,0,0,0,39,98,66,
44589.14462,0,18.75,1.25,15,0,0,0,0,1,1,1,
44589.14479,0,18.75,1.25,15,0,0,0,0,494,471,452,
44589.14497,0,18.75,1.25,15,0,0,0,0,21,27,32,
44589.14514,0,18.75,1.25,15,0,0,0,0,6,10,5,
44589.14531,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.14549,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.14566,0,18.75,1.25,15,0,0,0,0,3047,7953,1816,
44589.14583,0,18.75,1.25,15,0,0,0,0,596,1876,323,
44589.14601,0,18.75,1.25,15,0,0,0,0,0,0,1,
44589.14618,0,18.75,1.25,15,0,0,0,0,700,1343,513,
44589.14635,0,18.75,1.25,15,0,0,0,0,111,218,68,
44589.14653,0,18.75,1.25,15,0,0,0,0,1213,2336,898,
44589.1467,0,18.75,1.25,15,0,0,0,0,1,1,1,
44589.14688,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.14705,0,18.75,1.25,15,0,0,0,0,422,541,354,
44589.14722,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.1474,0,18.75,1.25,15,0,0,0,0,1,0,0,
44589.14757,0,18.75,1.25,15,0,0,0,0,1600,3659,1342,
44589.14774,0,18.75,1.25,15,0,0,0,0,702,2161,720,
44589.14792,0,18.75,1.25,15,0,0,0,0,2,2,2,
44589.14809,0,18.75,1.25,15,0,0,0,0,496,836,820,
44589.14826,0,18.75,1.25,15,0,0,0,0,62,80,108,
44589.14844,0,18.75,1.25,15,0,0,0,0,0,0,1,
44589.14861,0,18.75,1.25,15,0,0,0,0,86,74,55,
44589.14878,0,18.75,1.25,15,0,0,0,0,80,153,64,
44589.14896,0,18.75,1.25,15,0,0,0,0,0,1,1,
44589.14913,0,18.75,1.25,15,0,0,0,0,3889,3940,3216,
44589.14931,0,18.75,1.25,15,0,0,0,0,1251,1821,1163,
44589.14948,0,18.75,1.25,15,0,0,0,0,39,56,33,
44589.14965,0,18.75,1.25,15,0,0,0,0,0,1,0,
44589.14983,0,18.75,1.25,15,0,0,0,0,10,13,26,
44589.15,0,18.75,1.25,15,0,0,0,0,472,1119,612,
44589.15017,0,18.75,1.25,15,0,0,0,0,130,203,246,
44589.15035,0,18.75,1.25,15,0,0,0,0,192,382,368,
44589.15052,0,18.75,1.25,15,0,0,0,0,540,447,502,
44589.15069,0,18.75,1.25,15,0,0,0,0,1097,2206,1507,
44589.15087,0,18.75,1.25,15,0,0,0,0,532,1082,560,
44589.15104,0,18.75,1.25,15,0,0,0,0,547,1017,669,
44589.15122,0,18.75,1.25,15,0,0,0,0,112,182,153,
44589.15139,0,18.75,1.25,15,0,0,0,0,1,0,0,
44589.15156,0,18.75,1.25,15,0,0,0,0,99,173,168,
44589.15174,0,18.75,1.25,15,0,0,0,0,23,16,30,
44589.15191,0,18.75,1.25,15,0,0,0,0,5,2,3,
44589.15208,0,18.75,1.25,15,0,0,0,0,147,154,138,
44589.15226,0,18.75,1.25,15,0,0,0,0,317,718,457,
44589.15243,0,18.75,1.25,15,0,0,0,0,1,1,1,
44589.1526,0,18.75,1.25,15,0,0,0,0,70,105,92,
44589.15278,0,18.75,1.25,15,0,0,0,0,112,198,222,
44589.15295,0,18.75,1.25,15,0,0,0,0,113,172,165,
44589.15313,0,18.75,1.25,15,0,0,0,0,237,453,301,
44589.1533,0,18.75,1.25,15,0,0,0,0,406,568,514,
44589.15347,0,18.75,1.25,15,0,0,0,0,380,595,465,
44589.15365,0,18.75,1.25,15,0,0,0,0,108,252,163,
44589.15382,0,18.75,1.25,15,0,0,0,0,21,33,32,
44589.15399,0,18.75,1.25,15,0,0,0,0,1145,3336,1826,
44589.15417,0,18.75,1.25,15,0,0,0,0,389,1272,746,
44589.15434,0,18.75,1.25,15,0,0,0,0,116,435,206,
44589.15451,0,18.75,1.25,15,0,0,0,0,1,1,0,
44589.15469,0,18.75,1.25,15,0,0,0,0,457,1372,882,
44589.15486,0,18.75,1.25,15,0,0,0,0,6,15,14,
44589.15503,0,18.75,1.25,15,0,0,0,0,69,158,158,
44589.15521,0,18.75,1.25,15,0,0,0,0,0,0,2,
44589.15538,0,18.75,1.25,15,0,0,0,0,209,332,214,
44589.15556,0,18.75,1.25,15,0,0,0,0,447,783,569,
44589.15573,0,18.75,1.25,15,0,0,0,0,650,1904,1154,
44589.1559,0,18.75,1.25,15,0,0,0,0,1,0,0,
44589.15608,0,18.75,1.25,15,0,0,0,0,75,197,145,
44589.15625,0,18.75,1.25,15,0,0,0,0,46,72,71,
44589.15642,0,18.75,1.25,15,0,0,0,0,0,1,0,
44589.1566,0,18.75,1.25,15,0,0,0,0,105,390,219,
44589.15677,0,18.75,1.25,15,0,0,0,0,286,620,463,
44589.15694,0,18.75,1.25,15,0,0,0,0,585,1523,837,
44589.15712,0,18.75,1.25,15,0,0,0,0,223,822,424,
44589.15729,0,18.75,1.25,15,0,0,0,0,83,258,161,
44589.15747,0,18.75,1.25,15,0,0,0,0,1,1,1,
44589.15764,0,18.75,1.25,15,0,0,0,0,199,437,368,
44589.15781,0,18.75,1.25,15,0,0,0,0,206,456,329,
44589.15799,0,18.75,1.25,15,0,0,0,0,78,114,97,
44589.15816,0,18.75,1.25,15,0,0,0,0,201,362,265,
44589.15833,0,18.75,1.25,15,0,0,0,0,450,1196,670,
44589.15851,0,18.75,1.25,15,0,0,0,0,204,389,325,
44589.15868,0,18.75,1.25,15,0,0,0,0,174,324,367,
44589.15885,0,18.75,1.25,15,0,0,0,0,440,1495,894,
44589.15903,0,18.75,1.25,15,0,0,0,0,44,111,49,
44589.1592,0,18.75,1.25,15,0,0,0,0,103,348,189,
44589.15938,0,18.75,1.25,15,0,0,0,0,0,1,1,
44589.15955,0,18.75,1.25,15,0,0,0,0,3,8,13,
44589.15972,0,18.75,1.25,15,0,0,0,0,284,651,497,
44589.1599,0,18.75,1.25,15,0,0,0,0,180,340,233,
44589.16007,0,18.75,1.25,15,0,0,0,0,7,6,8,
44589.16024,0,18.75,1.25,15,0,0,0,0,508,859,730,
44589.16042,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.16059,0,18.75,1.25,15,0,0,0,0,11,15,14,
44589.16076,0,18.75,1.25,15,0,0,0,0,5,4,10,
44589.16094,0,18.75,1.25,15,0,0,0,0,0,1,0,
44589.16111,0,18.75,1.25,15,0,0,0,0,438,941,644,
44589.16128,0,18.75,1.25,15,0,0,0,0,99,166,138,
44589.16146,0,18.75,1.25,15,0,0,0,0,570,1528,805,
44589.16163,0,18.75,1.25,15,0,0,0,0,749,1415,905,
44589.16181,0,18.75,1.25,15,0,0,0,0,1445,3047,2279,
44589.16198,0,18.75,1.25,15,0,0,0,0,225,933,387,
44589.16215,0,18.75,1.25,15,0,0,0,0,1,1,0,
44589.16233,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.1625,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.16267,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.16285,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.16302,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.16319,0,18.75,1.25,15,0,0,0,0,163,355,195,
44589.16337,0,18.75,1.25,15,0,0,0,0,234,226,220,
44589.16354,0,18.75,1.25,15,0,0,0,0,2,2,0,
44589.16372,0,18.75,1.25,15,0,0,0,0,307,630,412,
44589.16389,0,18.75,1.25,15,0,0,0,0,595,1016,840,
44589.16406,0,18.75,1.25,15,0,0,0,0,136,356,270,
44589.16424,0,18.75,1.25,15,0,0,0,0,204,331,281,
44589.16441,0,18.75,1.25,15,0,0,0,0,205,413,302,
44589.16458,0,18.75,1.25,15,0,0,0,0,294,605,374,
44589.16476,0,18.75,1.25,15,0,0,0,0,9,25,15,
44589.16493,0,18.75,1.25,15,0,0,0,0,541,910,744,
44589.1651,0,18.75,1.25,15,0,0,0,0,308,688,452,
44589.16528,0,18.75,1.25,15,0,0,0,0,41,92,62,
44589.16545,0,18.75,1.25,15,0,0,0,0,15,27,24,
44589.16563,0,18.75,1.25,15,0,0,0,0,279,551,520,
44589.1658,0,18.75,1.25,15,0,0,0,0,49,84,78,
44589.16597,0,18.75,1.25,15,0,0,0,0,0,1,0,
44589.16615,0,18.75,1.25,15,0,0,0,0,199,560,291,
44589.16632,0,18.75,1.25,15,0,0,0,0,1428,3370,2093,
44589.16649,0,18.75,1.25,15,0,0,0,0,476,1304,716,
44589.16667,0,18.75,1.25,15,0,0,0,0,100,199,219,
44589.16684,0,18.75,1.25,15,0,0,0,0,83,321,258,
44589.16701,0,18.75,1.25,15,0,0,0,0,25,70,35,
44589.16719,0,18.75,1.25,15,0,0,0,0,0,1,0,
44589.16736,0,18.75,1.25,15,0,0,0,0,936,1517,984,
44589.16753,0,18.75,1.25,15,0,0,0,0,208,122,174,
44589.16771,0,18.75,1.25,15,0,0,0,0,484,787,584,
44589.16788,0,18.75,1.25,15,0,0,0,0,1461,1335,1178,
44589.16806,0,18.75,1.25,15,0,0,0,0,736,694,1249,
44589.16823,0,18.75,1.25,15,0,0,0,0,77,106,59,
44589.1684,0,18.75,1.25,15,0,0,0,0,919,1919,897,
44589.16858,0,18.75,1.25,15,0,0,0,0,2,1,0,
44589.16997,0,18.75,1.25,15,0,0,0,0,1,1,0,
44589.17014,0,18.75,1.25,15,0,0,0,0,218,272,122,
44589.17031,0,18.75,1.25,15,0,0,0,0,99,136,45,
44589.17049,0,18.75,1.25,15,0,0,0,0,262,333,155,
44589.18854,0,18.75,1.25,15,0,0,0,0,155,188,151,
44589.18872,0,18.75,1.25,15,0,0,0,0,1,1,1,
44589.18889,0,18.75,1.25,15,0,0,0,0,149,145,114,
44589.18906,0,18.75,1.25,15,0,0,0,0,385,418,207,
44589.18976,0,18.75,1.25,15,0,0,0,0,68,132,93,
44589.18993,0,18.75,1.25,15,0,0,0,0,0,12,12,
44589.1901,0,18.75,1.25,15,0,0,0,0,94,187,162,
44589.19028,0,18.75,1.25,15,0,0,0,0,10,1,6,
44589.19045,0,18.75,1.25,15,0,0,0,0,0,0,0,
44589.19063,0,18.75,1.25,15,0,0,0,0,0,1,0,
44589.1908,0,18.75,1.25,15,0,0,0,0,310,285,390,
